,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
10,Armenia,ARM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.275,52.147,53.019,53.888999999999996,54.758,55.622,56.483000000000004,57.341,58.195,59.042,59.864,60.657,61.445,62.225,63.0,63.611000000000004,64.219,64.821,65.419,65.839,66.05,66.259,66.467,66.675,66.883,67.09,67.296,67.501,67.706,67.69,67.421,67.15,66.878,66.60600000000001,66.332,66.057,65.781,65.50399999999999,65.226,64.947,64.666,64.385,64.236,64.137,64.038,63.938,63.839,63.739,63.64,63.54,63.44,63.34,63.24,63.163999999999994,63.111999999999995,63.085,63.082,63.103,63.148999999999994,63.218999999999994,63.313,
11,American Samoa,ASM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.211,66.641,67.068,67.493,67.916,68.334,68.75,69.163,69.574,69.98,70.384,70.78399999999999,71.182,71.57600000000001,71.967,72.354,72.73899999999999,73.12,73.497,73.87100000000001,74.33,75.043,75.743,76.429,77.10300000000001,77.762,78.408,79.04,79.65899999999999,80.263,80.94800000000001,81.88600000000001,82.789,83.654,84.485,85.28,86.04299999999999,86.771,87.46700000000001,88.131,88.587,88.491,88.39399999999999,88.29700000000001,88.198,88.1,88.0,87.9,87.79899999999999,87.697,87.594,87.50200000000001,87.42,87.348,87.288,87.238,87.198,87.17,87.15299999999999,87.147,87.15299999999999,
12,Antigua and Barbuda,ATG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.656,39.04,38.427,37.817,37.211,36.61,36.012,35.418,34.829,34.245,33.819,33.898,33.978,34.056999999999995,34.137,34.217,34.297,34.376999999999995,34.457,34.538000000000004,34.618,34.698,34.779,34.86,34.94,35.021,35.102,35.183,35.264,35.345,35.426,35.465,35.085,34.709,34.334,33.961,33.59,33.221,32.855,32.49,32.126999999999995,31.74,31.098000000000003,30.464000000000002,29.837,29.218000000000004,28.605999999999998,28.002,27.405,26.818,26.238000000000003,25.703000000000003,25.526,25.35,25.175,25.0,24.846,24.713,24.599,24.506,24.433000000000003,
13,Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.529,81.941,82.228,82.51100000000001,82.792,83.068,83.34,83.507,83.67200000000001,83.836,83.999,84.16,84.32,84.478,84.63600000000001,84.792,84.947,85.1,85.25200000000001,85.40299999999999,85.552,85.7,85.67,85.641,85.611,85.58200000000001,85.552,85.522,85.493,85.463,85.43299999999999,85.40299999999999,85.285,85.15700000000001,85.02799999999999,84.898,84.76700000000001,84.63600000000001,84.50299999999999,84.37,84.235,84.1,84.22200000000001,84.34299999999999,84.463,84.58200000000001,84.7,84.822,84.943,85.06299999999999,85.182,85.3,85.402,85.50200000000001,85.602,85.70100000000001,85.8,85.904,86.012,86.124,86.241,
14,Austria,AUT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.72,64.814,64.863,64.913,64.962,65.01100000000001,65.061,65.11,65.15899999999999,65.208,65.258,65.301,65.311,65.321,65.331,65.34100000000001,65.351,65.361,65.37100000000001,65.381,65.391,65.36399999999999,65.1,64.836,64.57,64.305,64.03699999999999,63.769,63.5,63.231,62.96,62.68899999999999,62.417,62.144,61.87,61.596000000000004,61.32,61.045,60.768,60.49100000000001,60.213,59.934,59.655,59.375,59.093999999999994,58.813,58.532,58.248999999999995,57.966,57.683,57.398999999999994,57.115,57.147,57.336000000000006,57.526,57.715,57.905,58.093999999999994,58.297,58.515,58.748000000000005,
15,Azerbaijan,AZE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.663000000000004,52.364,52.06399999999999,51.763999999999996,51.464,51.163999999999994,50.864,50.56399999999999,50.263000000000005,49.963,50.008,50.461999999999996,50.917,51.371,51.698,51.897,52.096000000000004,52.294,52.492,52.655,52.777,52.897,53.018,53.138999999999996,53.299,53.498000000000005,53.696999999999996,53.895,54.093999999999994,54.056999999999995,53.748999999999995,53.441,53.132,52.824,52.515,52.206,51.896,51.588,51.278,51.185,51.386,51.586999999999996,51.787,51.988,52.18899999999999,52.388999999999996,52.589,52.79,52.99,53.19,53.406000000000006,53.637,53.883,54.145,54.422,54.714,55.021,55.343,55.68,56.031000000000006,56.397,
16,Burundi,BDI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2.077,2.115,2.154,2.193,2.233,2.294,2.395,2.501,2.611,2.7260000000000004,2.845,2.97,3.1010000000000004,3.236,3.377,3.525,3.678,3.838,4.005,4.178,4.3389999999999995,4.503,4.6739999999999995,4.85,5.033,5.221,5.417000000000001,5.62,5.83,6.047000000000001,6.271,6.455,6.6370000000000005,6.8229999999999995,7.013999999999999,7.211,7.412000000000001,7.617999999999999,7.83,8.036,8.246,8.461,8.682,8.908,9.139,9.375,9.617,9.863999999999999,10.118,10.376,10.642000000000001,10.915,11.194,11.482000000000001,11.776,12.078,12.388,12.706,13.032,13.366,13.708,
17,Belgium,BEL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.46,92.554,92.679,92.835,92.988,93.137,93.28399999999999,93.428,93.569,93.70700000000001,93.84299999999999,93.976,94.10600000000001,94.23299999999999,94.35799999999999,94.48,94.6,94.806,95.005,95.196,95.381,95.535,95.637,95.73700000000001,95.835,95.93,96.023,96.115,96.204,96.292,96.37700000000001,96.461,96.542,96.62200000000001,96.7,96.777,96.851,96.92399999999999,96.99600000000001,97.065,97.12899999999999,97.186,97.241,97.296,97.35,97.40299999999999,97.454,97.505,97.555,97.603,97.65100000000001,97.698,97.744,97.789,97.833,97.876,97.919,97.961,98.001,98.041,98.079,
18,Benin,BEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,9.275,9.856,10.47,11.118,11.800999999999998,12.519,13.275,14.069,14.902999999999999,15.776,16.691,17.647000000000002,18.648,19.689,20.775,21.904,23.079,24.293000000000003,25.552,26.676,27.339000000000002,28.01,28.691999999999997,29.384,30.086,30.796,31.517,32.246,32.985,33.73,34.485,35.247,35.827,36.135999999999996,36.446999999999996,36.758,37.071,37.385,37.699,38.015,38.333,38.65,39.036,39.536,40.039,40.543,41.049,41.558,42.068999999999996,42.58,43.093,43.608000000000004,44.125,44.641999999999996,45.166000000000004,45.695,46.229,46.768,47.312,47.861000000000004,48.415,
19,Burkina Faso,BFA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,4.7,4.796,4.893,4.993,5.095,5.1979999999999995,5.303,5.4110000000000005,5.52,5.632000000000001,5.746,5.861000000000001,5.98,6.1,6.222,6.347,6.667999999999999,7.151,7.667999999999999,8.218,8.805,9.427999999999999,10.091000000000001,10.796,11.544,12.334000000000001,12.832,13.072000000000001,13.315999999999999,13.562999999999999,13.815,14.07,14.33,14.593,14.86,15.130999999999998,15.407,15.875,16.51,17.166,17.844,18.54,19.258,19.996,20.756999999999998,21.537,22.339000000000002,22.996,23.534000000000002,24.079,24.633000000000003,25.195999999999998,25.767,26.346,26.934,27.53,28.134,28.743000000000002,29.358,29.98,30.607,
20,Bangladesh,BGD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,5.135,5.278,5.497999999999999,5.727,5.9639999999999995,6.211,6.4670000000000005,6.733,7.0089999999999995,7.296,7.593,7.901,8.221,8.552999999999999,9.033999999999999,9.836,10.700999999999999,11.63,12.629000000000001,13.700999999999999,14.850999999999999,15.800999999999998,16.212,16.631,17.06,17.496,17.941,18.395,18.859,19.33,19.811,20.257,20.61,20.965999999999998,21.328000000000003,21.693,22.064,22.438000000000002,22.818,23.201999999999998,23.59,24.096,24.756,25.429000000000002,26.114,26.809,27.517,28.237,28.968000000000004,29.709,30.462,31.225,31.993000000000002,32.762,33.535,34.308,35.083,35.858000000000004,36.632,37.405,38.177,
21,Bulgaria,BGR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.1,38.782,40.494,42.23,43.986999999999995,45.755,47.233000000000004,48.498999999999995,49.768,51.034,52.3,53.36,54.419,55.471000000000004,56.519,57.562,58.526,59.428000000000004,60.326,61.216,62.1,62.603,63.104,63.603,64.09899999999999,64.59,64.999,65.346,65.692,66.035,66.377,66.717,67.056,67.33,67.557,67.782,68.007,68.23100000000001,68.454,68.67699999999999,68.899,69.166,69.524,69.87899999999999,70.233,70.584,70.932,71.278,71.622,71.96300000000001,72.30199999999999,72.638,72.975,73.313,73.65100000000001,73.99,74.329,74.669,75.008,75.347,75.686,
22,Bahrain,BHR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.32,82.337,82.355,82.37200000000001,82.389,82.5,82.76100000000001,83.01899999999999,83.275,83.52600000000001,83.775,84.021,84.265,84.50399999999999,84.741,84.975,85.206,85.434,85.65899999999999,85.882,86.101,86.31700000000001,86.531,86.742,86.95,87.155,87.35700000000001,87.557,87.75399999999999,87.949,88.14,88.329,88.398,88.395,88.39200000000001,88.38799999999999,88.385,88.382,88.37899999999999,88.376,88.37200000000001,88.369,88.37299999999999,88.383,88.399,88.42200000000001,88.45200000000001,88.488,88.53,88.579,88.634,88.695,88.762,88.835,88.915,88.999,89.09,89.186,89.287,89.39399999999999,89.506,
23,"Bahamas, The",BHS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.711999999999996,60.45399999999999,61.193000000000005,61.926,62.641999999999996,63.343,64.04,64.73,65.416,66.093,66.764,67.429,68.08800000000001,68.738,69.381,70.017,70.64699999999999,71.266,71.87899999999999,72.484,73.102,73.843,74.571,75.285,75.987,76.67399999999999,77.347,78.007,78.654,79.28399999999999,79.83800000000001,80.067,80.293,80.518,80.74,80.961,81.18,81.396,81.611,81.824,82.007,82.04899999999999,82.09200000000001,82.134,82.176,82.21799999999999,82.26,82.302,82.34299999999999,82.385,82.427,82.476,82.53200000000001,82.596,82.66799999999999,82.74600000000001,82.83200000000001,82.925,83.025,83.132,83.245,
24,Bosnia and Herzegovina,BIH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.04,19.686,20.437,21.209,22.004,22.816999999999997,23.651999999999997,24.509,25.386999999999997,26.283,27.201,28.094,28.875,29.666,30.471,31.288,32.118,32.957,33.808,34.67,35.543,36.282,36.607,36.933,37.260999999999996,37.589,37.919000000000004,38.25,38.583,38.915,39.249,39.578,39.887,40.196,40.506,40.817,41.13,41.442,41.755,42.068999999999996,42.38399999999999,42.698,43.013999999999996,43.33,43.648,43.965,44.282,44.601000000000006,44.92,45.239,45.558,45.878,46.199,46.519,46.84,47.173,47.518,47.876000000000005,48.245,48.626000000000005,49.02,
25,Belarus,BLR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.400999999999996,33.522,34.663000000000004,35.821999999999996,37.0,38.126999999999995,39.269,40.422,41.588,42.76,44.01,45.349,46.696999999999996,48.04600000000001,49.4,50.614,51.82899999999999,53.038999999999994,54.247,55.402,56.498000000000005,57.583999999999996,58.663999999999994,59.736000000000004,60.8,61.833,62.857,63.87,64.872,65.585,65.98100000000001,66.374,66.766,67.155,67.541,67.926,68.308,68.687,69.064,69.482,69.973,70.458,70.939,71.415,71.887,72.354,72.816,73.273,73.726,74.172,74.672,75.188,75.697,76.199,76.693,77.181,77.661,78.134,78.595,79.044,79.483,
26,Belize,BLZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.028,53.72,53.41,53.101000000000006,52.79,52.481,52.17,51.86,51.549,51.238,50.963,50.805,50.646,50.488,50.32899999999999,50.17100000000001,50.012,49.854,49.695,49.537,49.373999999999995,49.183,48.992,48.801,48.61,48.419,48.228,48.037,47.846000000000004,47.655,47.465,47.271,47.059,46.848,46.637,46.425,46.214,46.003,45.793,45.582,45.398,45.381,45.364,45.347,45.33,45.313,45.29600000000001,45.278999999999996,45.262,45.245,45.228,45.228,45.246,45.282,45.335,45.406000000000006,45.495,45.601000000000006,45.724,45.86600000000001,46.025,
27,Bermuda,BMU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
28,Bolivia,BOL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.762,37.059,37.357,37.656,37.957,38.257,38.559,38.861999999999995,39.166,39.47,39.775999999999996,40.082,40.389,40.696,41.004,41.31399999999999,41.623999999999995,42.446000000000005,43.442,44.443000000000005,45.451,46.458999999999996,47.472,48.486000000000004,49.504,50.519,51.535,52.549,53.563,54.571000000000005,55.577,56.57899999999999,57.541000000000004,58.07899999999999,58.615,59.15,59.681999999999995,60.211999999999996,60.739,61.263999999999996,61.787,62.306000000000004,62.783,63.248000000000005,63.711000000000006,64.17,64.628,65.082,65.535,65.984,66.43,66.874,67.315,67.699,68.047,68.393,68.738,69.08,69.425,69.773,70.123,
29,Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.138999999999996,47.122,48.099,49.078,50.059,51.037,52.016000000000005,52.993,53.97,54.94,55.909,56.894,57.879,58.855,59.826,60.788999999999994,61.745,62.68899999999999,63.625,64.551,65.468,66.37,67.262,68.142,69.01,69.862,70.703,71.529,72.342,73.139,73.922,74.69,75.444,76.181,76.903,77.61,78.30199999999999,79.048,79.781,80.49600000000001,81.192,81.553,81.88,82.20299999999999,82.521,82.834,83.14299999999999,83.448,83.749,84.044,84.335,84.631,84.92299999999999,85.209,85.492,85.77,86.042,86.309,86.569,86.824,87.073,
30,Barbados,BRB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.777,36.849000000000004,36.922,36.995,37.068000000000005,37.141,37.214,37.287,37.36,37.433,37.55,37.809,38.07,38.330999999999996,38.592,38.855,39.118,39.381,39.646,39.91,40.102,39.828,39.554,39.28,39.007,38.736,38.464,38.194,37.923,37.654,37.37,37.006,36.643,36.283,35.924,35.566,35.21,34.856,34.503,34.152,33.827,33.629,33.431,33.234,33.037,32.841,32.646,32.451,32.256,32.063,31.87,31.7,31.553,31.429000000000002,31.328000000000003,31.249000000000002,31.193,31.159000000000002,31.147,31.158,31.191,
31,Brunei Darussalam,BRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.401,45.228,47.07,48.92,50.776,52.625,54.468999999999994,56.3,58.118,59.908,61.675,63.412,63.736000000000004,63.888999999999996,64.041,64.193,64.345,64.49600000000001,64.64699999999999,64.798,64.949,65.09899999999999,65.249,65.399,65.548,65.697,65.846,65.994,66.143,66.29,66.438,66.585,67.078,67.604,68.126,68.64399999999999,69.158,69.666,70.17,70.669,71.164,71.652,72.046,72.421,72.794,73.163,73.529,73.892,74.252,74.608,74.961,75.31,75.656,75.997,76.332,76.663,76.99,77.312,77.62899999999999,77.942,78.25,
32,Bhutan,BTN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,3.596,3.792,3.9989999999999997,4.217,4.446000000000001,4.687,4.94,5.207000000000001,5.487,5.781000000000001,6.0889999999999995,6.412999999999999,6.754,7.11,7.484,7.876,8.288,8.717,9.168,9.639,10.132,10.645999999999999,11.184000000000001,11.745,12.332,12.940999999999999,13.577,14.24,14.929,15.645,16.387999999999998,17.160999999999998,17.962,18.791,19.649,20.537,21.456,22.401,23.377,24.383000000000003,25.418000000000003,26.48,27.57,28.688000000000002,29.835,30.965,31.712,32.469,33.236,34.01,34.793,35.585,36.371,37.149,37.918,38.678000000000004,39.428000000000004,40.167,40.895,41.611999999999995,42.316,
33,Botswana,BWA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,3.06,3.097,3.134,3.1710000000000003,3.318,3.839,4.437,5.124,5.912000000000001,6.81,7.834,8.998,9.695,10.380999999999998,11.11,11.884,12.705,13.572000000000001,14.489,15.457,16.479,17.552,19.489,21.723000000000003,24.139,26.724,29.483,32.400999999999996,35.467,38.648,41.933,45.292,46.443000000000005,47.286,48.133,48.981,49.83,50.677,51.525,52.372,53.218999999999994,54.062,54.57,55.028999999999996,55.488,55.943999999999996,56.4,57.928000000000004,59.443999999999996,60.937,62.412,63.865,64.768,65.572,66.368,67.155,67.933,68.7,69.446,70.172,70.877,
34,Central African Republic,CAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.1,20.750999999999998,21.418000000000003,22.1,22.803,23.519000000000002,24.252,25.0,25.815,26.645,27.491999999999997,28.355999999999998,29.238000000000003,30.133000000000003,31.045,31.971,32.575,32.897,33.221,33.546,33.874,34.202,34.532,34.864000000000004,35.198,35.532,35.868,36.205999999999996,36.545,36.744,36.825,36.906,36.986999999999995,37.068000000000005,37.149,37.231,37.312,37.394,37.475,37.556999999999995,37.639,37.72,37.802,37.884,37.966,38.069,38.193000000000005,38.339,38.506,38.694,38.904,39.135,39.388000000000005,39.663000000000004,39.959,40.277,40.618,40.98,41.364,41.77,42.198,
35,Canada,CAN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.061,69.668,70.494,71.307,72.107,72.892,73.642,74.155,74.66199999999999,75.161,75.654,76.09,75.971,75.851,75.73100000000001,75.611,75.503,75.543,75.583,75.623,75.663,75.712,75.874,76.035,76.195,76.354,76.502,76.52199999999999,76.542,76.562,76.582,76.62,76.887,77.152,77.414,77.675,77.95100000000001,78.34,78.72399999999999,79.10300000000001,79.47800000000001,79.81,79.888,79.967,80.045,80.122,80.21300000000001,80.396,80.578,80.758,80.937,81.096,81.137,81.178,81.218,81.259,81.3,81.35,81.411,81.482,81.562,
36,Central Europe and the Baltics,CEB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.50789271439011,45.2073380737434,45.867368518492604,46.5349208922556,47.2096938544833,47.8811300334192,48.5053962787204,49.067806458232496,49.6385039398769,50.21515291384561,50.7802761867639,51.426656173420106,52.146468990927296,52.8659583318729,53.5854300539643,54.2944661807973,54.9922544596698,55.705067734602004,56.434276359789706,57.104057934999396,57.706124522696896,58.16395386217629,58.558632517809706,58.955344885466204,59.352577733087905,59.746707855313396,60.1311095024751,60.509667320531904,60.891727385005595,61.183139288669395,61.391848910507605,61.6033123693989,61.6934193330696,61.6652386515616,61.6367536015157,61.6092306125598,61.5872476575534,61.563177944304506,61.534018233524996,61.50506978859921,61.47618735749829,61.4954533010999,61.5557607471992,61.602155691992394,61.6481810490578,61.7026922241905,61.763895445527105,61.8418454287671,61.924540546620506,61.9860468760089,62.0260650244197,62.06393448523129,62.0817769738868,62.0968137366794,62.1136451427738,62.1406724582082,62.1844843229932,62.24845472926349,62.333666603584604,62.438139213102204,62.55803214823461,
